time,v_1,v_2
2.24700,10.00000,-0.00006
2.24750,10.00000,-0.00006
2.24800,10.00000,-0.00006
2.24850,10.00000,-0.00006
2.24900,10.00000,-0.00006
2.24950,10.00000,-0.00006
2.25000,10.00000,-0.00006
2.25050,10.00000,-0.00006
2.25100,10.00000,-0.00006
2.25150,10.00000,-0.00006
2.25200,10.00000,-0.00006
2.25250,10.00000,-0.00006
2.25300,10.00000,-0.00006
2.25350,10.00000,-0.00006
2.25400,10.00000,-0.00006
2.25450,10.00000,-0.00006
2.25500,10.00000,-0.00006
2.25550,10.00000,-0.00006
2.25600,10.00000,-0.00006
2.25650,10.00000,-0.00006
2.25700,10.00000,-0.00006
2.25750,10.00000,-0.00006
2.25800,10.00000,-0.00006
2.25850,10.00000,-0.00006
2.25900,10.00000,-0.00006
2.25950,10.00000,-0.00006
2.26000,10.00000,-0.00006
2.26050,10.00000,-0.00006
2.26100,10.00000,-0.00006
2.26150,10.00000,-0.00006
2.26200,10.00000,-0.00006
2.26250,10.00000,-0.00006
2.26300,10.00000,-0.00006
2.26350,10.00000,-0.00006
2.26400,10.00000,-0.00006
2.26450,10.00000,-0.00006
2.26500,10.00000,-0.00006
2.26550,10.00000,-0.00006
2.26600,10.00000,-0.00006
2.26650,10.00000,-0.00006
2.26700,10.00000,-0.00006
2.26750,10.00000,-0.00006
2.26800,10.00000,-0.00006
2.26850,10.00000,-0.00006
2.26900,10.00000,-0.00006
2.26950,10.00000,-0.00006
2.27000,10.00000,-0.00006
2.27050,10.00000,-0.00006
2.27100,10.00000,-0.00006
2.27150,10.00000,-0.00006
2.27200,10.00000,-0.00006
2.27250,10.00000,-0.00006
2.27300,10.00000,-0.00006
2.27350,10.00000,-0.00006
2.27400,10.00000,-0.00006
2.27450,10.00000,-0.00006
2.27500,10.00000,-0.00006
2.27550,10.00000,-0.00006
2.27600,10.00000,-0.00006
2.27650,10.00000,-0.00006
2.27700,10.00000,-0.00006
2.27750,10.00000,-0.00006
2.27800,10.00000,-0.00006
2.27850,10.00000,-0.00006
2.27900,10.00000,-0.00006
2.27950,10.00000,-0.00006
2.28000,10.00000,-0.00006
2.28050,10.00000,-0.00006
2.28100,10.00000,-0.00006
2.28150,10.00000,-0.00006
2.28200,10.00000,-0.00006
2.28250,10.00000,-0.00006
2.28300,10.00000,-0.00006
2.28350,10.00000,-0.00006
2.28400,10.00000,-0.00006
2.28450,10.00000,-0.00006
2.28500,10.00000,-0.00006
2.28550,10.00000,-0.00006
2.28600,10.00000,-0.00006
2.28650,10.00000,-0.00006
2.28700,10.00000,-0.00006
2.28750,10.00000,-0.00006
2.28800,10.00000,-0.00006
2.28850,10.00000,-0.00006
2.28900,10.00000,-0.00006
2.28950,10.00000,-0.00006
2.29000,10.00000,-0.00006
2.29050,10.00000,-0.00006
2.29100,10.00000,-0.00006
2.29150,10.00000,-0.00006
2.29200,10.00000,-0.00006
2.29250,10.00000,-0.00006
2.29300,10.00000,-0.00006
2.29350,10.00000,-0.00006
2.29400,10.00000,-0.00006
2.29450,10.00000,-0.00006
2.29500,10.00000,-0.00006
2.29550,10.00000,-0.00006
2.29600,10.00000,-0.00006
2.29650,10.00000,-0.00006
2.29700,10.00000,-0.00006
2.29750,10.00000,-0.00006
2.29800,10.00000,-0.00006
2.29850,10.00000,-0.00006
2.29900,10.00000,-0.00006
2.29950,10.00000,-0.00006
2.30000,10.00000,-0.00006
2.30050,10.00000,-0.00006
2.30100,10.00000,-0.00006
2.30150,10.00000,-0.00006
2.30200,10.00000,-0.00006
2.30250,10.00000,-0.00006
2.30300,10.00000,-0.00006
2.30350,10.00000,-0.00006
2.30400,10.00000,-0.00006
2.30450,10.00000,-0.00006
2.30500,10.00000,-0.00006
2.30550,10.00000,-0.00006
2.30600,10.00000,-0.00006
2.30650,10.00000,-0.00006
2.30700,10.00000,-0.00006
2.30750,10.00000,-0.00006
2.30800,10.00000,-0.00006
2.30850,10.00000,-0.00006
2.30900,10.00000,-0.00006
2.30950,10.00000,-0.00006
2.31000,10.00000,-0.00006
2.31050,10.00000,-0.00006
2.31100,10.00000,-0.00006
2.31150,10.00000,-0.00006
2.31200,10.00000,-0.00006
2.31250,10.00000,-0.00006
2.31300,10.00000,-0.00006
2.31350,10.00000,-0.00006
2.31400,10.00000,-0.00006
2.31450,10.00000,-0.00006
2.31500,10.00000,-0.00006
2.31550,10.00000,-0.00006
2.31600,10.00000,-0.00006
2.31650,10.00000,-0.00006
2.31700,10.00000,-0.00006
2.31750,10.00000,-0.00006
2.31800,10.00000,-0.00006
2.31850,10.00000,-0.00006
2.31900,10.00000,-0.00006
2.31950,10.00000,-0.00006
2.32000,10.00000,-0.00006
2.32050,10.00000,-0.00006
2.32100,10.00000,-0.00006
2.32150,10.00000,-0.00006
2.32200,10.00000,-0.00006
2.32250,10.00000,-0.00006
2.32300,10.00000,-0.00006
2.32350,10.00000,-0.00006
2.32400,10.00000,-0.00006
2.32450,10.00000,-0.00006
2.32500,10.00000,-0.00006
2.32550,10.00000,-0.00006
2.32600,10.00000,-0.00006
2.32650,10.00000,-0.00006
2.32700,10.00000,-0.00006
2.32750,10.00000,-0.00006
2.32800,10.00000,-0.00006
2.32850,10.00000,-0.00006
2.32900,10.00000,-0.00006
2.32950,10.00000,-0.00006
2.33000,10.00000,-0.00006
2.33050,10.00000,-0.00006
2.33100,10.00000,-0.00006
2.33150,10.00000,-0.00006
2.33200,10.00000,-0.00006
2.33250,10.00000,-0.00006
2.33300,10.00000,-0.00006
2.33350,10.00000,-0.00006
2.33400,10.00000,-0.00006
2.33450,10.00000,-0.00006
2.33500,10.00000,-0.00006
2.33550,10.00000,-0.00006
2.33600,10.00000,-0.00006
2.33650,10.00000,-0.00006
2.33700,10.00000,-0.00006
2.33750,10.00000,-0.00006
2.33800,10.00000,-0.00006
2.33850,10.00000,-0.00006
2.33900,10.00000,-0.00006
2.33950,10.00000,-0.00006
2.34000,10.00000,-0.00006
2.34050,10.00000,-0.00006
2.34100,10.00000,-0.00006
2.34150,10.00000,-0.00006
2.34200,10.00000,-0.00006
2.34250,10.00000,-0.00006
2.34300,10.00000,-0.00006
2.34350,10.00000,-0.00006
2.34400,10.00000,-0.00006
2.34450,10.00000,-0.00006
2.34500,10.00000,-0.00006
2.34550,10.00000,-0.00006
2.34600,10.00000,-0.00006
2.34650,10.00000,-0.00006
2.34700,10.00000,-0.00006
2.34750,10.00000,-0.00006
2.34800,10.00000,-0.00006
2.34850,10.00000,-0.00006
2.34900,10.00000,-0.00006
2.34950,10.00000,-0.00006
2.35000,10.00000,-0.00006
2.35050,10.00000,-0.00006
2.35100,10.00000,-0.00006
2.35150,10.00000,-0.00006
2.35200,10.00000,-0.00006
2.35250,10.00000,-0.00006
2.35300,10.00000,-0.00006
2.35350,10.00000,-0.00006
2.35400,10.00000,-0.00006
2.35450,10.00000,-0.00006
2.35500,10.00000,-0.00006
2.35550,10.00000,-0.00006
2.35600,10.00000,-0.00006
2.35650,10.00000,-0.00006
2.35700,10.00000,-0.00006
2.35750,10.00000,-0.00006
2.35800,10.00000,-0.00006
2.35850,10.00000,-0.00006
2.35900,10.00000,-0.00006
2.35950,10.00000,-0.00006
2.36000,10.00000,-0.00006
2.36050,10.00000,-0.00006
2.36100,10.00000,-0.00006
2.36150,10.00000,-0.00006
2.36200,10.00000,-0.00006
2.36250,10.00000,-0.00006
2.36300,10.00000,-0.00006
2.36350,10.00000,-0.00006
2.36400,10.00000,-0.00006
2.36450,10.00000,-0.00006
2.36500,10.00000,-0.00006
2.36550,10.00000,-0.00006
2.36600,10.00000,-0.00006
2.36650,10.00000,-0.00006
2.36700,10.00000,-0.00006
2.36750,10.00000,-0.00006
2.36800,10.00000,-0.00006
2.36850,10.00000,-0.00006
2.36900,10.00000,-0.00006
2.36950,10.00000,-0.00006
2.37000,10.00000,-0.00006
2.37050,10.00000,-0.00006
2.37100,10.00000,-0.00006
2.37150,10.00000,-0.00006
2.37200,10.00000,-0.00006
2.37250,10.00000,-0.00006
2.37300,10.00000,-0.00006
2.37350,10.00000,-0.00006
2.37400,10.00000,-0.00006
2.37450,10.00000,-0.00006
2.37500,10.00000,-0.00006
2.37550,10.00000,-0.00006
2.37600,10.00000,-0.00006
2.37650,10.00000,-0.00006
2.37700,10.00000,-0.00006
2.37750,10.00000,-0.00006
2.37800,10.00000,-0.00006
2.37850,10.00000,-0.00006
2.37900,10.00000,-0.00006
2.37950,10.00000,-0.00006
2.38000,10.00000,-0.00006
2.38050,10.00000,-0.00006
2.38100,10.00000,-0.00006
2.38150,10.00000,-0.00006
2.38200,10.00000,-0.00006
2.38250,10.00000,-0.00006
2.38300,10.00000,-0.00006
2.38350,10.00000,-0.00006
2.38400,10.00000,-0.00006
2.38450,10.00000,-0.00006
2.38500,10.00000,-0.00006
2.38550,10.00000,-0.00006
2.38600,10.00000,-0.00006
2.38650,10.00000,-0.00006
2.38700,10.00000,-0.00006
2.38750,10.00000,-0.00006
2.38800,10.00000,-0.00006
2.38850,10.00000,-0.00006
2.38900,10.00000,-0.00006
2.38950,10.00000,-0.00006
2.39000,10.00000,-0.00006
2.39050,10.00000,-0.00006
2.39100,10.00000,-0.00006
2.39150,10.00000,-0.00006
2.39200,10.00000,-0.00006
2.39250,10.00000,-0.00006
2.39300,10.00000,-0.00006
2.39350,10.00000,-0.00006
2.39400,10.00000,-0.00006
2.39450,10.00000,-0.00006
2.39500,10.00000,-0.00006
2.39550,10.00000,-0.00006
2.39600,10.00000,-0.00006
2.39650,10.00000,-0.00006
2.39700,10.00000,-0.00006
2.39750,10.00000,-0.00006
2.39800,10.00000,-0.00006
2.39850,10.00000,-0.00006
2.39900,10.00000,-0.00006
2.39950,10.00000,-0.00006
2.40000,10.00000,-0.00006
2.40050,10.00000,-0.00006
2.40100,10.00000,-0.00006
2.40150,10.00000,-0.00006
2.40200,10.00000,-0.00006
2.40250,10.00000,-0.00006
2.40300,10.00000,-0.00006
2.40350,10.00000,-0.00006
2.40400,10.00000,-0.00006
2.40450,10.00000,-0.00006
2.40500,10.00000,-0.00006
2.40550,10.00000,-0.00006
2.40600,10.00000,-0.00006
2.40650,10.00000,-0.00006
2.40700,10.00000,-0.00006
2.40750,10.00000,-0.00006
2.40800,10.00000,-0.00006
2.40850,10.00000,-0.00006
2.40900,10.00000,-0.00006
2.40950,10.00000,-0.00006
2.41000,10.00000,-0.00006
2.41050,10.00000,-0.00006
2.41100,10.00000,-0.00006
2.41150,10.00000,-0.00006
2.41200,10.00000,-0.00006
2.41250,10.00000,-0.00006
2.41300,10.00000,-0.00006
2.41350,10.00000,-0.00006
2.41400,10.00000,-0.00006
2.41450,10.00000,-0.00006
2.41500,10.00000,-0.00006
2.41550,10.00000,-0.00006
2.41600,10.00000,-0.00006
2.41650,10.00000,-0.00006
2.41700,10.00000,-0.00006
2.41750,10.00000,-0.00006
2.41800,10.00000,-0.00006
2.41850,10.00000,-0.00006
2.41900,10.00000,-0.00006
2.41950,10.00000,-0.00006
2.42000,10.00000,-0.00006
2.42050,10.00000,-0.00006
2.42100,10.00000,-0.00006
2.42150,10.00000,-0.00006
2.42200,10.00000,-0.00006
2.42250,10.00000,-0.00006
2.42300,10.00000,-0.00006
2.42350,10.00000,-0.00006
2.42400,10.00000,-0.00006
2.42450,10.00000,-0.00006
2.42500,10.00000,-0.00006
2.42550,10.00000,-0.00006
2.42600,10.00000,-0.00006
2.42650,10.00000,-0.00006
2.42700,10.00000,-0.00006
2.42750,10.00000,-0.00006
2.42800,10.00000,-0.00006
2.42850,10.00000,-0.00006
2.42900,10.00000,-0.00006
2.42950,10.00000,-0.00006
2.43000,10.00000,-0.00006
2.43050,10.00000,-0.00006
2.43100,10.00000,-0.00006
2.43150,10.00000,-0.00006
2.43200,10.00000,-0.00006
2.43250,10.00000,-0.00006
2.43300,10.00000,-0.00006
2.43350,10.00000,-0.00006
2.43400,10.00000,-0.00006
2.43450,10.00000,-0.00006
2.43500,10.00000,-0.00006
2.43550,10.00000,-0.00006
2.43600,10.00000,-0.00006
2.43650,10.00000,-0.00006
2.43700,10.00000,-0.00006
2.43750,10.00000,-0.00006
2.43800,10.00000,-0.00006
2.43850,10.00000,-0.00006
2.43900,10.00000,-0.00006
2.43950,10.00000,-0.00006
2.44000,10.00000,-0.00006
2.44050,10.00000,-0.00006
2.44100,10.00000,-0.00006
2.44150,10.00000,-0.00006
2.44200,10.00000,-0.00006
2.44250,10.00000,-0.00006
2.44300,10.00000,-0.00006
2.44350,10.00000,-0.00006
2.44400,10.00000,-0.00006
2.44450,10.00000,-0.00006
2.44500,10.00000,-0.00006
2.44550,10.00000,-0.00006
2.44600,10.00000,-0.00006
2.44650,10.00000,-0.00006
2.44700,10.00000,-0.00006
2.44750,10.00000,-0.00006
2.44800,10.00000,-0.00006
2.44850,10.00000,-0.00006
2.44900,10.00000,-0.00006
2.44950,10.00000,-0.00006
2.45000,10.00000,-0.00006
2.45050,10.00000,-0.00006
2.45100,10.00000,-0.00006
2.45150,10.00000,-0.00006
2.45200,10.00000,-0.00006
2.45250,10.00000,-0.00006
2.45300,10.00000,-0.00006
2.45350,10.00000,-0.00006
2.45400,10.00000,-0.00006
2.45450,10.00000,-0.00006
2.45500,10.00000,-0.00006
2.45550,10.00000,-0.00006
2.45600,10.00000,-0.00006
2.45650,10.00000,-0.00006
2.45700,10.00000,-0.00006
2.45750,10.00000,-0.00006
2.45800,10.00000,-0.00006
2.45850,10.00000,-0.00006
2.45900,10.00000,-0.00006
2.45950,10.00000,-0.00006
2.46000,10.00000,-0.00006
2.46050,10.00000,-0.00006
2.46100,10.00000,-0.00006
2.46150,10.00000,-0.00006
2.46200,10.00000,-0.00006
2.46250,10.00000,-0.00006
2.46300,10.00000,-0.00006
2.46350,10.00000,-0.00006
2.46400,10.00000,-0.00006
2.46450,10.00000,-0.00006
2.46500,10.00000,-0.00006
2.46550,10.00000,-0.00006
2.46600,10.00000,-0.00006
2.46650,10.00000,-0.00006
2.46700,10.00000,-0.00006
2.46750,10.00000,-0.00006
2.46800,10.00000,-0.00006
2.46850,10.00000,-0.00006
2.46900,10.00000,-0.00006
2.46950,10.00000,-0.00006
2.47000,10.00000,-0.00006
2.47050,10.00000,-0.00006
2.47100,10.00000,-0.00006
2.47150,10.00000,-0.00006
2.47200,10.00000,-0.00006
2.47250,10.00000,-0.00006
2.47300,10.00000,-0.00006
2.47350,10.00000,-0.00006
2.47400,10.00000,-0.00006
2.47450,10.00000,-0.00006
2.47500,10.00000,-0.00006
2.47550,10.00000,-0.00006
2.47600,10.00000,-0.00006
2.47650,10.00000,-0.00006
2.47700,10.00000,-0.00006
2.47750,10.00000,-0.00006
2.47800,10.00000,-0.00006
2.47850,10.00000,-0.00006
2.47900,10.00000,-0.00006
2.47950,10.00000,-0.00006
2.48000,10.00000,-0.00006
2.48050,10.00000,-0.00006
2.48100,10.00000,-0.00006
2.48150,10.00000,-0.00006
2.48200,10.00000,-0.00006
2.48250,10.00000,-0.00006
2.48300,10.00000,-0.00006
2.48350,10.00000,-0.00006
2.48400,10.00000,-0.00006
2.48450,10.00000,-0.00006
2.48500,10.00000,-0.00006
2.48550,10.00000,-0.00006
2.48600,10.00000,-0.00006
2.48650,10.00000,-0.00006
2.48700,10.00000,-0.00006
2.48750,10.00000,-0.00006
2.48800,10.00000,-0.00006
2.48850,10.00000,-0.00006
2.48900,10.00000,-0.00006
2.48950,10.00000,-0.00006
2.49000,10.00000,-0.00006
2.49050,10.00000,-0.00006
2.49100,10.00000,-0.00006
2.49150,10.00000,-0.00006
2.49200,10.00000,-0.00006
2.49250,10.00000,-0.00006
2.49300,10.00000,-0.00006
2.49350,10.00000,-0.00006
2.49400,10.00000,-0.00006
2.49450,10.00000,-0.00006
2.49500,10.00000,-0.00006
2.49550,10.00000,-0.00006
2.49600,10.00000,-0.00006
2.49650,10.00000,-0.00006
2.49700,10.00000,-0.00006
2.49750,10.00000,-0.00006
2.49800,10.00000,-0.00006
2.49850,10.00000,-0.00006
2.49900,10.00000,-0.00006
2.49950,10.00000,-0.00006
