time,v_1,v_2,i_1,res,pres,pcap,ptot
0.11089,52.00000,5.49865,1.50004,46.50135,69.75406,8.24821,78.00227
0.11090,52.00000,5.49911,1.50003,46.50089,69.75266,8.24883,78.00148
0.11091,52.00000,5.49958,1.50001,46.50042,69.75126,8.24945,78.00070
0.11092,52.00000,5.50005,1.50000,46.49995,69.74985,8.25007,77.99992
0.11093,52.00000,5.50052,1.49998,46.49948,69.74844,8.25069,77.99913
0.11094,52.00000,5.50099,1.49997,46.49901,69.74704,8.25131,77.99834
0.11095,52.00000,5.50146,1.49995,46.49854,69.74563,8.25193,77.99756
0.11096,52.00000,5.50192,1.49994,46.49808,69.74423,8.25255,77.99677
0.11097,52.00000,5.50239,1.49992,46.49761,69.74282,8.25317,77.99599
0.11098,52.00000,5.50286,1.49991,46.49714,69.74142,8.25378,77.99520
0.11099,52.00000,5.50333,1.49989,46.49667,69.74001,8.25440,77.99441
0.11100,52.00000,5.50380,1.49988,46.49620,69.73860,8.25502,77.99363
0.11101,52.00000,5.50427,1.49986,46.49573,69.73719,8.25564,77.99284
0.11102,52.00000,5.50474,1.49985,46.49527,69.73580,8.25626,77.99206
0.11103,52.00000,5.50520,1.49983,46.49480,69.73439,8.25688,77.99127
0.11104,52.00000,5.50567,1.49982,46.49433,69.73298,8.25750,77.99048
0.11105,52.00000,5.50614,1.49980,46.49386,69.73158,8.25812,77.98970
0.11106,52.00000,5.50661,1.49979,46.49339,69.73017,8.25874,77.98891
0.11107,52.00000,5.50708,1.49977,46.49292,69.72876,8.25936,77.98812
0.11108,52.00000,5.50755,1.49976,46.49245,69.72737,8.25998,77.98734
0.11109,52.00000,5.50802,1.49974,46.49199,69.72596,8.26060,77.98656
0.11110,52.00000,5.50848,1.49973,46.49152,69.72455,8.26122,77.98577
0.11111,52.00000,5.50895,1.49971,46.49105,69.72314,8.26184,77.98498
0.11112,52.00000,5.50942,1.49970,46.49058,69.72174,8.26246,77.98419
0.11113,52.00000,5.50989,1.49968,46.49011,69.72034,8.26308,77.98341
0.11114,52.00000,5.51036,1.49967,46.48964,69.71893,8.26370,77.98263
0.11115,52.00000,5.51083,1.49965,46.48917,69.71753,8.26431,77.98184
0.11116,52.00000,5.51129,1.49964,46.48870,69.71612,8.26493,77.98105
0.11117,52.00000,5.51176,1.49962,46.48824,69.71471,8.26555,77.98027
0.11118,52.00000,5.51223,1.49961,46.48777,69.71332,8.26617,77.97949
0.11119,52.00000,5.51270,1.49959,46.48730,69.71191,8.26679,77.97870
0.11120,52.00000,5.51317,1.49958,46.48683,69.71050,8.26741,77.97791
0.11121,52.00000,5.51364,1.49956,46.48636,69.70909,8.26803,77.97712
0.11122,52.00000,5.51411,1.49954,46.48589,69.70769,8.26865,77.97634
0.11123,52.00000,5.51457,1.49953,46.48543,69.70629,8.26927,77.97556
0.11124,52.00000,5.51504,1.49951,46.48496,69.70488,8.26989,77.97477
0.11125,52.00000,5.51551,1.49950,46.48449,69.70348,8.27051,77.97398
0.11126,52.00000,5.51598,1.49948,46.48402,69.70207,8.27113,77.97320
0.11127,52.00000,5.51645,1.49947,46.48355,69.70066,8.27174,77.97241
0.11128,52.00000,5.51692,1.49945,46.48309,69.69927,8.27236,77.97163
0.11129,52.00000,5.51739,1.49944,46.48262,69.69786,8.27298,77.97084
0.11130,52.00000,5.51785,1.49942,46.48215,69.69645,8.27360,77.97005
0.11131,52.00000,5.51832,1.49941,46.48168,69.69504,8.27422,77.96927
0.11132,52.00000,5.51879,1.49939,46.48121,69.69364,8.27484,77.96848
0.11133,52.00000,5.51926,1.49938,46.48074,69.69223,8.27546,77.96769
0.11134,52.00000,5.51973,1.49936,46.48027,69.69084,8.27608,77.96691
0.11135,52.00000,5.52020,1.49935,46.47980,69.68943,8.27670,77.96612
0.11136,52.00000,5.52066,1.49933,46.47934,69.68802,8.27732,77.96534
0.11137,52.00000,5.52113,1.49932,46.47887,69.68661,8.27793,77.96455
0.11138,52.00000,5.52160,1.49930,46.47840,69.68522,8.27855,77.96377
0.11139,52.00000,5.52207,1.49929,46.47793,69.68381,8.27917,77.96298
0.11140,52.00000,5.52254,1.49927,46.47746,69.68240,8.27979,77.96220
0.11141,52.00000,5.52300,1.49926,46.47700,69.68101,8.28041,77.96141
0.11142,52.00000,5.52347,1.49924,46.47653,69.67960,8.28103,77.96063
0.11143,52.00000,5.52394,1.49923,46.47606,69.67820,8.28164,77.95984
0.11144,52.00000,5.52441,1.49921,46.47559,69.67680,8.28226,77.95906
0.11145,52.00000,5.52488,1.49920,46.47512,69.67539,8.28288,77.95827
0.11146,52.00000,5.52534,1.49918,46.47466,69.67399,8.28350,77.95749
0.11147,52.00000,5.52581,1.49917,46.47419,69.67258,8.28412,77.95670
0.11148,52.00000,5.52628,1.49915,46.47372,69.67118,8.28474,77.95592
0.11149,52.00000,5.52675,1.49914,46.47325,69.66978,8.28535,77.95513
0.11150,52.00000,5.52722,1.49912,46.47278,69.66837,8.28597,77.95434
0.11151,52.00000,5.52769,1.49911,46.47231,69.66696,8.28659,77.95356
0.11152,52.00000,5.52815,1.49909,46.47185,69.66557,8.28721,77.95278
0.11153,52.00000,5.52862,1.49908,46.47138,69.66416,8.28783,77.95199
0.11154,52.00000,5.52909,1.49906,46.47091,69.66275,8.28845,77.95120
0.11155,52.00000,5.52956,1.49905,46.47044,69.66136,8.28906,77.95042
0.11156,52.00000,5.53003,1.49903,46.46997,69.65995,8.28968,77.94963
0.11157,52.00000,5.53049,1.49902,46.46951,69.65855,8.29030,77.94885
0.11158,52.00000,5.53096,1.49900,46.46904,69.65715,8.29092,77.94807
0.11159,52.00000,5.53143,1.49899,46.46857,69.65574,8.29154,77.94728
0.11160,52.00000,5.53190,1.49897,46.46810,69.65434,8.29215,77.94649
0.11161,52.00000,5.53237,1.49896,46.46764,69.65294,8.29277,77.94571
0.11162,52.00000,5.53283,1.49894,46.46717,69.65154,8.29339,77.94493
0.11163,52.00000,5.53330,1.49893,46.46670,69.65013,8.29401,77.94414
0.11164,52.00000,5.53377,1.49891,46.46623,69.64872,8.29463,77.94335
0.11165,52.00000,5.53424,1.49890,46.46576,69.64733,8.29525,77.94257
0.11166,52.00000,5.53471,1.49888,46.46529,69.64592,8.29586,77.94178
0.11167,52.00000,5.53517,1.49887,46.46482,69.64451,8.29648,77.94100
0.11168,52.00000,5.53564,1.49885,46.46436,69.64311,8.29710,77.94021
0.11169,52.00000,5.53611,1.49884,46.46389,69.64171,8.29772,77.93943
0.11170,52.00000,5.53658,1.49882,46.46342,69.64031,8.29833,77.93864
0.11171,52.00000,5.53705,1.49880,46.46295,69.63890,8.29895,77.93785
0.11172,52.00000,5.53751,1.49879,46.46249,69.63750,8.29957,77.93707
0.11173,52.00000,5.53798,1.49877,46.46202,69.63610,8.30019,77.93629
0.11174,52.00000,5.53845,1.49876,46.46155,69.63469,8.30081,77.93550
0.11175,52.00000,5.53892,1.49874,46.46108,69.63330,8.30142,77.93472
0.11176,52.00000,5.53939,1.49873,46.46061,69.63189,8.30204,77.93393
0.11177,52.00000,5.53986,1.49871,46.46014,69.63048,8.30266,77.93314
0.11178,52.00000,5.54032,1.49870,46.45968,69.62909,8.30328,77.93236
0.11179,52.00000,5.54079,1.49868,46.45921,69.62768,8.30390,77.93158
0.11180,52.00000,5.54126,1.49867,46.45874,69.62628,8.30451,77.93079
0.11181,52.00000,5.54173,1.49865,46.45827,69.62487,8.30513,77.93000
0.11182,52.00000,5.54220,1.49864,46.45781,69.62347,8.30575,77.92922
0.11183,52.00000,5.54266,1.49862,46.45734,69.62207,8.30637,77.92844
0.11184,52.00000,5.54313,1.49861,46.45687,69.62066,8.30699,77.92765
0.11185,52.00000,5.54360,1.49859,46.45640,69.61927,8.30760,77.92687
0.11186,52.00000,5.54407,1.49858,46.45593,69.61786,8.30822,77.92608
0.11187,52.00000,5.54454,1.49856,46.45546,69.61645,8.30884,77.92529
0.11188,52.00000,5.54500,1.49855,46.45500,69.61506,8.30946,77.92451
0.11189,52.00000,5.54547,1.49853,46.45453,69.61365,8.31007,77.92373
0.11190,52.00000,5.54594,1.49852,46.45406,69.61225,8.31069,77.92294
0.11191,52.00000,5.54641,1.49850,46.45359,69.61085,8.31131,77.92216
0.11192,52.00000,5.54688,1.49849,46.45313,69.60945,8.31193,77.92137
0.11193,52.00000,5.54734,1.49847,46.45266,69.60804,8.31254,77.92058
0.11194,52.00000,5.54781,1.49846,46.45219,69.60664,8.31316,77.91980
0.11195,52.00000,5.54828,1.49844,46.45172,69.60524,8.31378,77.91902
0.11196,52.00000,5.54875,1.49843,46.45125,69.60383,8.31439,77.91823
0.11197,52.00000,5.54921,1.49841,46.45079,69.60244,8.31501,77.91745
0.11198,52.00000,5.54968,1.49840,46.45032,69.60103,8.31563,77.91666
0.11199,52.00000,5.55015,1.49838,46.44985,69.59963,8.31625,77.91587
0.11200,52.00000,5.55062,1.49837,46.44938,69.59823,8.31686,77.91509
0.11201,52.00000,5.55109,1.49835,46.44891,69.59682,8.31748,77.91431
0.11202,52.00000,5.55155,1.49834,46.44844,69.59542,8.31810,77.91352
0.11203,52.00000,5.55202,1.49832,46.44798,69.59402,8.31872,77.91274
0.11204,52.00000,5.55249,1.49831,46.44751,69.59262,8.31933,77.91195
0.11205,52.00000,5.55296,1.49829,46.44704,69.59122,8.31995,77.91117
0.11206,52.00000,5.55343,1.49828,46.44658,69.58982,8.32057,77.91038
0.11207,52.00000,5.55389,1.49826,46.44611,69.58841,8.32118,77.90960
0.11208,52.00000,5.55436,1.49825,46.44564,69.58702,8.32180,77.90882
0.11209,52.00000,5.55483,1.49823,46.44517,69.58561,8.32242,77.90803
0.11210,52.00000,5.55530,1.49822,46.44470,69.58421,8.32304,77.90724
0.11211,52.00000,5.55577,1.49820,46.44424,69.58281,8.32365,77.90646
0.11212,52.00000,5.55623,1.49819,46.44377,69.58140,8.32427,77.90567
0.11213,52.00000,5.55670,1.49817,46.44330,69.58000,8.32489,77.90489
0.11214,52.00000,5.55717,1.49816,46.44283,69.57860,8.32550,77.90411
0.11215,52.00000,5.55764,1.49814,46.44236,69.57720,8.32612,77.90332
0.11216,52.00000,5.55810,1.49813,46.44189,69.57579,8.32674,77.90253
0.11217,52.00000,5.55857,1.49811,46.44143,69.57440,8.32736,77.90175
0.11218,52.00000,5.55904,1.49810,46.44096,69.57299,8.32797,77.90097
0.11219,52.00000,5.55951,1.49808,46.44049,69.57159,8.32859,77.90018
0.11220,52.00000,5.55998,1.49807,46.44003,69.57019,8.32921,77.89940
0.11221,52.00000,5.56044,1.49805,46.43956,69.56879,8.32982,77.89861
0.11222,52.00000,5.56091,1.49804,46.43909,69.56738,8.33044,77.89782
0.11223,52.00000,5.56138,1.49802,46.43862,69.56599,8.33106,77.89704
0.11224,52.00000,5.56185,1.49800,46.43815,69.56458,8.33168,77.89626
0.11225,52.00000,5.56232,1.49799,46.43768,69.56317,8.33229,77.89547
0.11226,52.00000,5.56278,1.49797,46.43722,69.56178,8.33291,77.89469
0.11227,52.00000,5.56325,1.49796,46.43675,69.56037,8.33353,77.89390
0.11228,52.00000,5.56372,1.49794,46.43628,69.55897,8.33414,77.89311
0.11229,52.00000,5.56419,1.49793,46.43581,69.55757,8.33476,77.89233
0.11230,52.00000,5.56465,1.49791,46.43534,69.55617,8.33538,77.89155
0.11231,52.00000,5.56512,1.49790,46.43488,69.55476,8.33599,77.89076
0.11232,52.00000,5.56559,1.49788,46.43441,69.55337,8.33661,77.88998
0.11233,52.00000,5.56606,1.49787,46.43394,69.55196,8.33723,77.88919
0.11234,52.00000,5.56653,1.49785,46.43347,69.55056,8.33784,77.88840
0.11235,52.00000,5.56699,1.49784,46.43301,69.54916,8.33846,77.88762
0.11236,52.00000,5.56746,1.49782,46.43254,69.54776,8.33908,77.88684
0.11237,52.00000,5.56793,1.49781,46.43207,69.54636,8.33969,77.88606
0.11238,52.00000,5.56840,1.49779,46.43160,69.54496,8.34031,77.88527
0.11239,52.00000,5.56886,1.49778,46.43114,69.54356,8.34092,77.88449
0.11240,52.00000,5.56933,1.49776,46.43067,69.54216,8.34154,77.88370
0.11241,52.00000,5.56980,1.49775,46.43020,69.54076,8.34216,77.88292
0.11242,52.00000,5.57027,1.49773,46.42973,69.53936,8.34277,77.88213
0.11243,52.00000,5.57073,1.49772,46.42927,69.53797,8.34339,77.88135
0.11244,52.00000,5.57120,1.49770,46.42880,69.53656,8.34400,77.88057
0.11245,52.00000,5.57167,1.49769,46.42833,69.53517,8.34462,77.87978
0.11246,52.00000,5.57213,1.49767,46.42786,69.53376,8.34524,77.87900
0.11247,52.00000,5.57260,1.49766,46.42740,69.53237,8.34585,77.87822
0.11248,52.00000,5.57307,1.49764,46.42693,69.53096,8.34647,77.87743
0.11249,52.00000,5.57354,1.49763,46.42646,69.52957,8.34708,77.87665
0.11250,52.00000,5.57400,1.49761,46.42599,69.52816,8.34770,77.87586
0.11251,52.00000,5.57447,1.49760,46.42553,69.52677,8.34832,77.87508
0.11252,52.00000,5.57494,1.49758,46.42506,69.52536,8.34893,77.87429
0.11253,52.00000,5.57541,1.49757,46.42459,69.52397,8.34955,77.87351
0.11254,52.00000,5.57587,1.49755,46.42413,69.52256,8.35016,77.87273
0.11255,52.00000,5.57634,1.49754,46.42366,69.52117,8.35078,77.87195
0.11256,52.00000,5.57681,1.49752,46.42319,69.51976,8.35139,77.87116
0.11257,52.00000,5.57727,1.49751,46.42273,69.51837,8.35201,77.87038
0.11258,52.00000,5.57774,1.49749,46.42226,69.51696,8.35262,77.86959
0.11259,52.00000,5.57821,1.49748,46.42179,69.51557,8.35324,77.86881
0.11260,52.00000,5.57868,1.49746,46.42132,69.51417,8.35386,77.86802
0.11261,52.00000,5.57914,1.49745,46.42086,69.51277,8.35447,77.86724
0.11262,52.00000,5.57961,1.49743,46.42039,69.51137,8.35509,77.86646
0.11263,52.00000,5.58008,1.49742,46.41992,69.50997,8.35570,77.86568
0.11264,52.00000,5.58055,1.49740,46.41945,69.50857,8.35632,77.86489
0.11265,52.00000,5.58101,1.49739,46.41899,69.50717,8.35693,77.86411
0.11266,52.00000,5.58148,1.49737,46.41852,69.50577,8.35755,77.86332
0.11267,52.00000,5.58195,1.49736,46.41805,69.50437,8.35817,77.86254
0.11268,52.00000,5.58242,1.49734,46.41758,69.50297,8.35878,77.86175
0.11269,52.00000,5.58288,1.49733,46.41712,69.50158,8.35940,77.86097
0.11270,52.00000,5.58335,1.49731,46.41665,69.50017,8.36001,77.86019
0.11271,52.00000,5.58382,1.49730,46.41618,69.49878,8.36063,77.85940
0.11272,52.00000,5.58428,1.49728,46.41571,69.49737,8.36124,77.85862
0.11273,52.00000,5.58475,1.49727,46.41525,69.49598,8.36186,77.85784
0.11274,52.00000,5.58522,1.49725,46.41478,69.49457,8.36247,77.85705
0.11275,52.00000,5.58569,1.49724,46.41431,69.49318,8.36309,77.85627
0.11276,52.00000,5.58615,1.49722,46.41385,69.49177,8.36371,77.85548
0.11277,52.00000,5.58662,1.49721,46.41338,69.49038,8.36432,77.85470
0.11278,52.00000,5.58709,1.49719,46.41291,69.48898,8.36494,77.85391
0.11279,52.00000,5.58756,1.49718,46.41245,69.48758,8.36555,77.85313
0.11280,52.00000,5.58802,1.49716,46.41198,69.48618,8.36617,77.85235
0.11281,52.00000,5.58849,1.49715,46.41151,69.48478,8.36678,77.85157
0.11282,52.00000,5.58896,1.49713,46.41104,69.48338,8.36740,77.85078
0.11283,52.00000,5.58942,1.49712,46.41058,69.48199,8.36801,77.85000
0.11284,52.00000,5.58989,1.49710,46.41011,69.48058,8.36863,77.84921
0.11285,52.00000,5.59036,1.49709,46.40964,69.47919,8.36924,77.84843
0.11286,52.00000,5.59083,1.49707,46.40917,69.47778,8.36986,77.84764
0.11287,52.00000,5.59129,1.49706,46.40871,69.47639,8.37047,77.84686
0.11288,52.00000,5.59176,1.49704,46.40824,69.47498,8.37109,77.84608
0.11289,52.00000,5.59223,1.49702,46.40777,69.47359,8.37171,77.84530
0.11290,52.00000,5.59270,1.49701,46.40730,69.47219,8.37232,77.84451
0.11291,52.00000,5.59316,1.49699,46.40684,69.47079,8.37294,77.84373
0.11292,52.00000,5.59363,1.49698,46.40637,69.46939,8.37355,77.84294
0.11293,52.00000,5.59410,1.49696,46.40590,69.46799,8.37417,77.84216
0.11294,52.00000,5.59456,1.49695,46.40543,69.46659,8.37478,77.84137
0.11295,52.00000,5.59503,1.49693,46.40497,69.46520,8.37540,77.84059
0.11296,52.00000,5.59550,1.49692,46.40450,69.46379,8.37601,77.83980
0.11297,52.00000,5.59597,1.49690,46.40403,69.46240,8.37663,77.83902
0.11298,52.00000,5.59643,1.49689,46.40356,69.46099,8.37724,77.83824
0.11299,52.00000,5.59690,1.49687,46.40310,69.45960,8.37786,77.83746
0.11300,52.00000,5.59737,1.49686,46.40263,69.45820,8.37847,77.83667
0.11301,52.00000,5.59784,1.49684,46.40216,69.45680,8.37909,77.83589
0.11302,52.00000,5.59830,1.49683,46.40170,69.45540,8.37970,77.83510
0.11303,52.00000,5.59877,1.49681,46.40123,69.45400,8.38032,77.83432
0.11304,52.00000,5.59924,1.49680,46.40076,69.45260,8.38093,77.83353
0.11305,52.00000,5.59971,1.49678,46.40030,69.45121,8.38155,77.83275
0.11306,52.00000,5.60017,1.49677,46.39983,69.44980,8.38216,77.83197
0.11307,52.00000,5.60064,1.49675,46.39936,69.44841,8.38278,77.83119
0.11308,52.00000,5.60111,1.49674,46.39889,69.44700,8.38339,77.83040
0.11309,52.00000,5.60157,1.49672,46.39843,69.44561,8.38401,77.82962
0.11310,52.00000,5.60204,1.49671,46.39796,69.44421,8.38462,77.82883
0.11311,52.00000,5.60251,1.49669,46.39749,69.44281,8.38524,77.82805
0.11312,52.00000,5.60298,1.49668,46.39702,69.44141,8.38585,77.82726
0.11313,52.00000,5.60344,1.49666,46.39656,69.44002,8.38647,77.82648
0.11314,52.00000,5.60391,1.49665,46.39609,69.43861,8.38708,77.82570
0.11315,52.00000,5.60438,1.49663,46.39562,69.43722,8.38770,77.82491
0.11316,52.00000,5.60485,1.49662,46.39515,69.43581,8.38831,77.82413
0.11317,52.00000,5.60531,1.49660,46.39469,69.43442,8.38893,77.82335
0.11318,52.00000,5.60578,1.49659,46.39422,69.43302,8.38954,77.82256
0.11319,52.00000,5.60625,1.49657,46.39375,69.43162,8.39016,77.82178
0.11320,52.00000,5.60671,1.49656,46.39328,69.43022,8.39077,77.82099
0.11321,52.00000,5.60718,1.49654,46.39282,69.42883,8.39139,77.82021
0.11322,52.00000,5.60765,1.49653,46.39235,69.42742,8.39200,77.81942
0.11323,52.00000,5.60812,1.49651,46.39188,69.42603,8.39262,77.81864
0.11324,52.00000,5.60858,1.49650,46.39141,69.42462,8.39323,77.81786
0.11325,52.00000,5.60905,1.49648,46.39095,69.42323,8.39385,77.81708
0.11326,52.00000,5.60952,1.49647,46.39048,69.42183,8.39446,77.81629
0.11327,52.00000,5.60999,1.49645,46.39001,69.42043,8.39507,77.81551
0.11328,52.00000,5.61045,1.49644,46.38955,69.41903,8.39569,77.81472
0.11329,52.00000,5.61092,1.49642,46.38908,69.41764,8.39630,77.81394
0.11330,52.00000,5.61139,1.49641,46.38861,69.41623,8.39692,77.81315
0.11331,52.00000,5.61186,1.49639,46.38815,69.41484,8.39753,77.81237
0.11332,52.00000,5.61232,1.49638,46.38768,69.41344,8.39815,77.81159
0.11333,52.00000,5.61279,1.49636,46.38721,69.41204,8.39876,77.81081
0.11334,52.00000,5.61326,1.49635,46.38674,69.41064,8.39938,77.81002
0.11335,52.00000,5.61372,1.49633,46.38628,69.40925,8.39999,77.80924
0.11336,52.00000,5.61419,1.49632,46.38581,69.40785,8.40061,77.80846
0.11337,52.00000,5.61466,1.49630,46.38534,69.40645,8.40122,77.80767
0.11338,52.00000,5.61513,1.49629,46.38487,69.40504,8.40184,77.80688
0.11339,52.00000,5.61559,1.49627,46.38441,69.40365,8.40245,77.80610
0.11340,52.00000,5.61606,1.49626,46.38394,69.40226,8.40306,77.80532
0.11341,52.00000,5.61653,1.49624,46.38347,69.40086,8.40368,77.80453
0.11342,52.00000,5.61699,1.49623,46.38300,69.39945,8.40429,77.80375
0.11343,52.00000,5.61746,1.49621,46.38254,69.39806,8.40491,77.80297
0.11344,52.00000,5.61793,1.49620,46.38207,69.39667,8.40552,77.80219
0.11345,52.00000,5.61840,1.49618,46.38160,69.39526,8.40614,77.80140
0.11346,52.00000,5.61886,1.49617,46.38113,69.39386,8.40675,77.80061
0.11347,52.00000,5.61933,1.49615,46.38067,69.39247,8.40737,77.79983
0.11348,52.00000,5.61980,1.49614,46.38020,69.39107,8.40798,77.79905
0.11349,52.00000,5.62027,1.49612,46.37973,69.38967,8.40859,77.79826
0.11350,52.00000,5.62073,1.49611,46.37926,69.38826,8.40921,77.79748
0.11351,52.00000,5.62120,1.49609,46.37880,69.38687,8.40982,77.79670
0.11352,52.00000,5.62167,1.49608,46.37833,69.38548,8.41044,77.79592
0.11353,52.00000,5.62214,1.49606,46.37786,69.38408,8.41105,77.79513
0.11354,52.00000,5.62260,1.49605,46.37740,69.38267,8.41167,77.79434
0.11355,52.00000,5.62307,1.49603,46.37693,69.38128,8.41228,77.79356
0.11356,52.00000,5.62354,1.49601,46.37646,69.37989,8.41290,77.79278
0.11357,52.00000,5.62400,1.49600,46.37600,69.37848,8.41351,77.79199
0.11358,52.00000,5.62447,1.49598,46.37553,69.37708,8.41412,77.79121
0.11359,52.00000,5.62494,1.49597,46.37506,69.37569,8.41474,77.79042
0.11360,52.00000,5.62541,1.49595,46.37460,69.37429,8.41535,77.78964
0.11361,52.00000,5.62587,1.49594,46.37413,69.37289,8.41597,77.78886
0.11362,52.00000,5.62634,1.49592,46.37366,69.37149,8.41658,77.78807
0.11363,52.00000,5.62681,1.49591,46.37319,69.37009,8.41720,77.78729
0.11364,52.00000,5.62728,1.49589,46.37273,69.36870,8.41781,77.78651
0.11365,52.00000,5.62774,1.49588,46.37226,69.36730,8.41842,77.78572
0.11366,52.00000,5.62821,1.49586,46.37179,69.36589,8.41904,77.78493
0.11367,52.00000,5.62868,1.49585,46.37132,69.36450,8.41965,77.78415
0.11368,52.00000,5.62914,1.49583,46.37086,69.36311,8.42027,77.78337
0.11369,52.00000,5.62961,1.49582,46.37039,69.36171,8.42088,77.78259
0.11370,52.00000,5.63008,1.49580,46.36992,69.36030,8.42149,77.78180
0.11371,52.00000,5.63055,1.49579,46.36945,69.35891,8.42211,77.78102
0.11372,52.00000,5.63101,1.49577,46.36899,69.35752,8.42272,77.78024
0.11373,52.00000,5.63148,1.49576,46.36852,69.35611,8.42334,77.77945
0.11374,52.00000,5.63195,1.49574,46.36805,69.35471,8.42395,77.77866
0.11375,52.00000,5.63242,1.49573,46.36758,69.35332,8.42456,77.77788
0.11376,52.00000,5.63288,1.49571,46.36712,69.35193,8.42518,77.77710
0.11377,52.00000,5.63335,1.49570,46.36665,69.35052,8.42579,77.77632
0.11378,52.00000,5.63382,1.49568,46.36618,69.34912,8.42641,77.77553
0.11379,52.00000,5.63428,1.49567,46.36572,69.34773,8.42702,77.77475
0.11380,52.00000,5.63475,1.49565,46.36525,69.34633,8.42764,77.77397
0.11381,52.00000,5.63522,1.49564,46.36478,69.34493,8.42825,77.77318
0.11382,52.00000,5.63569,1.49562,46.36431,69.34353,8.42886,77.77239
0.11383,52.00000,5.63615,1.49561,46.36385,69.34214,8.42948,77.77161
0.11384,52.00000,5.63662,1.49559,46.36338,69.34074,8.43009,77.77083
0.11385,52.00000,5.63709,1.49558,46.36291,69.33934,8.43070,77.77004
0.11386,52.00000,5.63756,1.49556,46.36244,69.33794,8.43132,77.76926
0.11387,52.00000,5.63802,1.49555,46.36198,69.33654,8.43193,77.76848
0.11388,52.00000,5.63849,1.49553,46.36151,69.33515,8.43255,77.76770
0.11389,52.00000,5.63896,1.49552,46.36104,69.33375,8.43316,77.76691
0.11390,52.00000,5.63943,1.49550,46.36057,69.33235,8.43377,77.76612
0.11391,52.00000,5.63989,1.49549,46.36011,69.33095,8.43439,77.76534
0.11392,52.00000,5.64036,1.49547,46.35964,69.32956,8.43500,77.76456
0.11393,52.00000,5.64083,1.49546,46.35917,69.32816,8.43562,77.76377
0.11394,52.00000,5.64129,1.49544,46.35870,69.32675,8.43623,77.76299
0.11395,52.00000,5.64176,1.49543,46.35824,69.32536,8.43684,77.76221
0.11396,52.00000,5.64223,1.49541,46.35777,69.32397,8.43746,77.76143
0.11397,52.00000,5.64270,1.49540,46.35730,69.32257,8.43807,77.76064
0.11398,52.00000,5.64316,1.49538,46.35683,69.32116,8.43868,77.75985
0.11399,52.00000,5.64363,1.49537,46.35637,69.31977,8.43930,77.75907
0.11400,52.00000,5.64410,1.49535,46.35590,69.31838,8.43991,77.75829
0.11401,52.00000,5.64457,1.49534,46.35543,69.31698,8.44053,77.75750
0.11402,52.00000,5.64503,1.49532,46.35497,69.31557,8.44114,77.75672
0.11403,52.00000,5.64550,1.49531,46.35450,69.31418,8.44175,77.75594
0.11404,52.00000,5.64597,1.49529,46.35403,69.31279,8.44237,77.75515
0.11405,52.00000,5.64643,1.49528,46.35357,69.31139,8.44298,77.75437
0.11406,52.00000,5.64690,1.49526,46.35310,69.30998,8.44359,77.75358
0.11407,52.00000,5.64737,1.49525,46.35263,69.30859,8.44421,77.75280
0.11408,52.00000,5.64784,1.49523,46.35217,69.30720,8.44482,77.75202
0.11409,52.00000,5.64830,1.49522,46.35170,69.30580,8.44543,77.75123
0.11410,52.00000,5.64877,1.49520,46.35123,69.30439,8.44605,77.75044
0.11411,52.00000,5.64924,1.49519,46.35076,69.30300,8.44666,77.74966
0.11412,52.00000,5.64971,1.49517,46.35030,69.30161,8.44728,77.74888
0.11413,52.00000,5.65017,1.49516,46.34983,69.30021,8.44789,77.74810
0.11414,52.00000,5.65064,1.49514,46.34936,69.29880,8.44850,77.74731
0.11415,52.00000,5.65111,1.49513,46.34889,69.29741,8.44912,77.74653
0.11416,52.00000,5.65158,1.49511,46.34843,69.29602,8.44973,77.74575
0.11417,52.00000,5.65204,1.49510,46.34796,69.29462,8.45034,77.74496
0.11418,52.00000,5.65251,1.49508,46.34749,69.29322,8.45096,77.74417
0.11419,52.00000,5.65298,1.49507,46.34702,69.29182,8.45157,77.74339
0.11420,52.00000,5.65344,1.49505,46.34656,69.29043,8.45218,77.74261
0.11421,52.00000,5.65391,1.49504,46.34609,69.28903,8.45280,77.74183
0.11422,52.00000,5.65438,1.49502,46.34562,69.28763,8.45341,77.74104
0.11423,52.00000,5.65485,1.49500,46.34515,69.28623,8.45402,77.74026
0.11424,52.00000,5.65531,1.49499,46.34469,69.28484,8.45464,77.73948
0.11425,52.00000,5.65578,1.49497,46.34422,69.28344,8.45525,77.73869
0.11426,52.00000,5.65625,1.49496,46.34375,69.28204,8.45586,77.73790
0.11427,52.00000,5.65672,1.49494,46.34328,69.28065,8.45648,77.73712
0.11428,52.00000,5.65718,1.49493,46.34282,69.27925,8.45709,77.73634
0.11429,52.00000,5.65765,1.49491,46.34235,69.27785,8.45770,77.73555
0.11430,52.00000,5.65812,1.49490,46.34188,69.27645,8.45832,77.73477
0.11431,52.00000,5.65858,1.49488,46.34142,69.27506,8.45893,77.73399
0.11432,52.00000,5.65905,1.49487,46.34095,69.27367,8.45954,77.73321
0.11433,52.00000,5.65952,1.49485,46.34048,69.27226,8.46016,77.73242
0.11434,52.00000,5.65999,1.49484,46.34001,69.27086,8.46077,77.73163
0.11435,52.00000,5.66045,1.49482,46.33955,69.26947,8.46138,77.73085
0.11436,52.00000,5.66092,1.49481,46.33908,69.26808,8.46200,77.73007
0.11437,52.00000,5.66139,1.49479,46.33861,69.26668,8.46261,77.72928
